id;start_date;start_time;end_date;end_time;timespan;room_id;Repeats;Repeats Until
231;2024-01-22;9:00;2024-01-22;18:00;("2024-01-22 9:00","2024-01-22 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
232;2024-01-22;10:00;2024-01-22;11:00;("2024-01-22 10:00","2024-01-22 11:00");2;;
233;2024-01-22;10:00;2024-01-22;10:15;("2024-01-22 10:00","2024-01-22 10:15");3;;
234;2024-01-22;11:00;2024-01-22;12:00;("2024-01-22 11:00","2024-01-22 12:00");3;;
235;2024-01-22;11:45;2024-01-22;18:00;("2024-01-22 11:45","2024-01-22 18:00");2;;
236;2024-01-22;12:30;2024-01-22;13:30;("2024-01-22 12:30","2024-01-22 13:30");3;;
237;2024-01-22;12:30;2024-01-22;14:30;("2024-01-22 12:30","2024-01-22 14:30");4;;
238;2024-01-22;13:30;2024-01-22;17:00;("2024-01-22 13:30","2024-01-22 17:00");6;;
239;2024-01-22;13:30;2024-01-22;14:00;("2024-01-22 13:30","2024-01-22 14:00");3;;
240;2024-01-22;14:00;2024-01-22;15:30;("2024-01-22 14:00","2024-01-22 15:30");5;;
241;2024-01-22;15:30;2024-01-22;16:15;("2024-01-22 15:30","2024-01-22 16:15");5;;
242;2024-01-22;18:00;2024-01-22;20:00;("2024-01-22 18:00","2024-01-22 20:00");4;;
243;2024-01-22;19:00;2024-01-22;21:30;("2024-01-22 19:00","2024-01-22 21:30");1;Monatlich am 4. Montag;
244;2024-01-22;19:30;2024-01-22;22:00;("2024-01-22 19:30","2024-01-22 22:00");5;;
245;2024-01-23;9:00;2024-01-23;12:10;("2024-01-23 9:00","2024-01-23 12:10");6;;
246;2024-01-23;9:00;2024-01-23;18:00;("2024-01-23 9:00","2024-01-23 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
247;2024-01-23;10:00;2024-01-23;11:00;("2024-01-23 10:00","2024-01-23 11:00");2;;
248;2024-01-23;10:00;2024-01-23;12:15;("2024-01-23 10:00","2024-01-23 12:15");4;Alle 14 Tage;
249;2024-01-23;10:00;2024-01-23;12:00;("2024-01-23 10:00","2024-01-23 12:00");5;;
250;2024-01-23;12:30;2024-01-23;13:00;("2024-01-23 12:30","2024-01-23 13:00");4;;
251;2024-01-23;13:00;2024-01-23;15:00;("2024-01-23 13:00","2024-01-23 15:00");4;;
252;2024-01-23;13:30;2024-01-23;15:00;("2024-01-23 13:30","2024-01-23 15:00");2;;
253;2024-01-23;14:00;2024-01-23;15:00;("2024-01-23 14:00","2024-01-23 15:00");5;;
254;2024-01-23;15:30;2024-01-23;21:30;("2024-01-23 15:30","2024-01-23 21:30");6;;
255;2024-01-23;16:30;2024-01-23;18:00;("2024-01-23 16:30","2024-01-23 18:00");5;Wöchentlich am Dienstag bis 29. Januar, 2024;2024-01-29
256;2024-01-23;17:00;2024-01-23;18:30;("2024-01-23 17:00","2024-01-23 18:30");2;;
257;2024-01-23;17:00;2024-01-23;18:00;("2024-01-23 17:00","2024-01-23 18:00");3;;
258;2024-01-23;17:00;2024-01-23;18:00;("2024-01-23 17:00","2024-01-23 18:00");4;;
259;2024-01-23;18:30;2024-01-23;21:30;("2024-01-23 18:30","2024-01-23 21:30");5;;
260;2024-01-23;19:00;2024-01-23;21:15;("2024-01-23 19:00","2024-01-23 21:15");2;Wöchentlich am Dienstag;
261;2024-01-23;19:00;2024-01-23;21:00;("2024-01-23 19:00","2024-01-23 21:00");3;;
262;2024-01-24;8:30;2024-01-24;10:30;("2024-01-24 8:30","2024-01-24 10:30");2;;
263;2024-01-24;9:00;2024-01-24;12:00;("2024-01-24 9:00","2024-01-24 12:00");6;;
264;2024-01-24;9:00;2024-01-24;10:30;("2024-01-24 9:00","2024-01-24 10:30");3;;
265;2024-01-24;9:00;2024-01-24;17:30;("2024-01-24 9:00","2024-01-24 17:30");5;;
266;2024-01-24;9:00;2024-01-24;18:00;("2024-01-24 9:00","2024-01-24 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
267;2024-01-24;10:00;2024-01-24;13:00;("2024-01-24 10:00","2024-01-24 13:00");4;;
268;2024-01-24;10:00;2024-01-24;12:00;("2024-01-24 10:00","2024-01-24 12:00");7;;
269;2024-01-24;10:30;2024-01-24;12:30;("2024-01-24 10:30","2024-01-24 12:30");2;Alle 7 Tage bis 28. Mai, 2024;2024-05-28
270;2024-01-24;10:45;2024-01-24;11:45;("2024-01-24 10:45","2024-01-24 11:45");3;;
271;2024-01-24;11:45;2024-01-24;13:00;("2024-01-24 11:45","2024-01-24 13:00");3;;
272;2024-01-24;13:00;2024-01-24;14:00;("2024-01-24 13:00","2024-01-24 14:00");2;Wöchentlich am Mittwoch;
273;2024-01-24;13:30;2024-01-24;16:00;("2024-01-24 13:30","2024-01-24 16:00");3;;
274;2024-01-24;14:00;2024-01-24;15:15;("2024-01-24 14:00","2024-01-24 15:15");6;;
275;2024-01-24;14:45;2024-01-24;15:15;("2024-01-24 14:45","2024-01-24 15:15");2;;
276;2024-01-24;16:00;2024-01-24;17:00;("2024-01-24 16:00","2024-01-24 17:00");2;;
277;2024-01-24;16:15;2024-01-24;18:00;("2024-01-24 16:15","2024-01-24 18:00");4;;
278;2024-01-24;17:00;2024-01-24;19:00;("2024-01-24 17:00","2024-01-24 19:00");2;Wöchentlich am Mittwoch;
279;2024-01-24;18:00;2024-01-24;22:00;("2024-01-24 18:00","2024-01-24 22:00");1;;
280;2024-01-24;18:30;2024-01-24;20:30;("2024-01-24 18:30","2024-01-24 20:30");7;;
281;2024-01-24;19:00;2024-01-24;20:30;("2024-01-24 19:00","2024-01-24 20:30");4;;
282;2024-01-24;19:30;2024-01-24;22:30;("2024-01-24 19:30","2024-01-24 22:30");5;Wöchentlich am Mittwoch und Freitag bis 13. Februar, 2024;2024-02-13
283;2024-01-24;20:00;2024-01-24;22:30;("2024-01-24 20:00","2024-01-24 22:30");2;Monatlich am 4. Mittwoch;
284;2024-01-24;20:00;2024-01-24;22:00;("2024-01-24 20:00","2024-01-24 22:00");3;Wöchentlich am Mittwoch;
285;2024-01-25;7:30;2024-01-25;11:00;("2024-01-25 7:30","2024-01-25 11:00");4;;
286;2024-01-25;9:00;2024-01-25;11:30;("2024-01-25 9:00","2024-01-25 11:30");2;;
287;2024-01-25;9:00;2024-01-25;18:00;("2024-01-25 9:00","2024-01-25 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
288;2024-01-25;11:00;2024-01-25;12:00;("2024-01-25 11:00","2024-01-25 12:00");6;;
289;2024-01-25;11:00;2024-01-25;11:30;("2024-01-25 11:00","2024-01-25 11:30");4;;
290;2024-01-25;12:30;2024-01-25;14:05;("2024-01-25 12:30","2024-01-25 14:05");4;;
291;2024-01-25;15:00;2024-01-25;17:00;("2024-01-25 15:00","2024-01-25 17:00");6;;
292;2024-01-25;15:15;2024-01-25;17:15;("2024-01-25 15:15","2024-01-25 17:15");3;Wöchentlich am Donnerstag;
293;2024-01-25;16:30;2024-01-25;18:30;("2024-01-25 16:30","2024-01-25 18:30");4;;
294;2024-01-25;17:45;2024-01-25;21:30;("2024-01-25 17:45","2024-01-25 21:30");5;;
295;2024-01-25;18:00;2024-01-25;20:00;("2024-01-25 18:00","2024-01-25 20:00");6;;
296;2024-01-25;18:30;2024-01-25;19:30;("2024-01-25 18:30","2024-01-25 19:30");1;Wöchentlich am Donnerstag bis 6. März, 2024;2024-03-06
297;2024-01-25;18:30;2024-01-25;19:30;("2024-01-25 18:30","2024-01-25 19:30");3;Wöchentlich am Donnerstag bis 6. März, 2024;2024-03-06
298;2024-01-25;18:30;2024-01-25;19:30;("2024-01-25 18:30","2024-01-25 19:30");2;Wöchentlich am Donnerstag bis 6. März, 2024;2024-03-06
299;2024-01-25;18:30;2024-01-25;19:30;("2024-01-25 18:30","2024-01-25 19:30");4;Wöchentlich am Donnerstag bis 6. März, 2024;2024-03-06
300;2024-01-25;19:30;2024-01-25;22:00;("2024-01-25 19:30","2024-01-25 22:00");1;Wöchentlich am Donnerstag bis 6. März, 2024;2024-03-06
301;2024-01-26;8:30;2024-01-26;11:00;("2024-01-26 8:30","2024-01-26 11:00");4;;
302;2024-01-26;9:00;2024-01-26;18:00;("2024-01-26 9:00","2024-01-26 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
303;2024-01-26;11:00;2024-01-26;13:00;("2024-01-26 11:00","2024-01-26 13:00");6;;
304;2024-01-26;11:00;2024-01-26;13:00;("2024-01-26 11:00","2024-01-26 13:00");3;;
305;2024-01-26;13:00;2024-01-26;14:00;("2024-01-26 13:00","2024-01-26 14:00");3;;
306;2024-01-26;14:00;2024-01-26;16:00;("2024-01-26 14:00","2024-01-26 16:00");3;;
307;2024-01-26;14:00;2024-01-26;15:00;("2024-01-26 14:00","2024-01-26 15:00");4;;
308;2024-01-26;15:00;2024-01-26;22:00;("2024-01-26 15:00","2024-01-26 22:00");4;;
309;2024-01-26;18:00;2024-01-26;20:00;("2024-01-26 18:00","2024-01-26 20:00");2;;
310;2024-01-26;19:30;2024-01-26;22:30;("2024-01-26 19:30","2024-01-26 22:30");5;Wöchentlich am Mittwoch und Freitag bis 13. Februar, 2024;2024-02-13
311;2024-01-27;8:30;2024-01-27;18:00;("2024-01-27 8:30","2024-01-27 18:00");1;;
312;2024-01-27;8:30;2024-01-27;18:00;("2024-01-27 8:30","2024-01-27 18:00");2;;
313;2024-01-27;18:00;2024-01-27;23:00;("2024-01-27 18:00","2024-01-27 23:00");5;Monatlich am letzten Samstag;
314;2024-01-28;18:00;2024-01-28;20:00;("2024-01-28 18:00","2024-01-28 20:00");3;Wöchentlich am Sonntag bis 24. Februar, 2024;2024-02-24
315;2024-01-29;8:30;2024-01-29;10:45;("2024-01-29 8:30","2024-01-29 10:45");4;;
316;2024-01-29;9:00;2024-01-29;12:30;("2024-01-29 9:00","2024-01-29 12:30");6;Wöchentlich am Montag;
317;2024-01-29;9:00;2024-01-29;10:00;("2024-01-29 9:00","2024-01-29 10:00");3;;
318;2024-01-29;9:00;2024-01-29;18:00;("2024-01-29 9:00","2024-01-29 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
319;2024-01-29;10:00;2024-01-29;13:00;("2024-01-29 10:00","2024-01-29 13:00");2;;
320;2024-01-29;10:00;2024-01-29;12:00;("2024-01-29 10:00","2024-01-29 12:00");5;;
321;2024-01-29;13:15;2024-01-29;13:45;("2024-01-29 13:15","2024-01-29 13:45");4;;
322;2024-01-29;14:00;2024-01-29;15:30;("2024-01-29 14:00","2024-01-29 15:30");6;;
323;2024-01-29;14:00;2024-01-29;15:00;("2024-01-29 14:00","2024-01-29 15:00");4;;
324;2024-01-29;14:00;2024-01-29;15:00;("2024-01-29 14:00","2024-01-29 15:00");5;;
325;2024-01-29;15:00;2024-01-29;16:30;("2024-01-29 15:00","2024-01-29 16:30");3;;
326;2024-01-29;15:15;2024-01-29;16:15;("2024-01-29 15:15","2024-01-29 16:15");5;;
327;2024-01-29;15:30;2024-01-29;21:30;("2024-01-29 15:30","2024-01-29 21:30");6;;
328;2024-01-29;16:00;2024-01-29;17:00;("2024-01-29 16:00","2024-01-29 17:00");2;;
329;2024-01-29;16:15;2024-01-29;16:45;("2024-01-29 16:15","2024-01-29 16:45");4;;
330;2024-01-29;16:15;2024-01-29;17:15;("2024-01-29 16:15","2024-01-29 17:15");5;;
331;2024-01-29;16:30;2024-01-29;19:00;("2024-01-29 16:30","2024-01-29 19:00");7;;
332;2024-01-29;18:00;2024-01-29;21:00;("2024-01-29 18:00","2024-01-29 21:00");1;;
333;2024-01-29;18:30;2024-01-29;20:30;("2024-01-29 18:30","2024-01-29 20:30");2;Monatlich am 5. Montag;
334;2024-01-29;19:30;2024-01-29;22:00;("2024-01-29 19:30","2024-01-29 22:00");5;Alle 2 Wochen am Montag;
335;2024-01-29;20:30;2024-01-29;22:00;("2024-01-29 20:30","2024-01-29 22:00");2;;
336;2024-01-30;9:00;2024-01-30;11:00;("2024-01-30 9:00","2024-01-30 11:00");6;;
337;2024-01-30;9:00;2024-01-30;18:00;("2024-01-30 9:00","2024-01-30 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
338;2024-01-30;9:45;2024-01-30;12:15;("2024-01-30 9:45","2024-01-30 12:15");4;Alle 14 Tage;
339;2024-01-30;10:30;2024-01-30;13:30;("2024-01-30 10:30","2024-01-30 13:30");3;;
340;2024-01-30;11:00;2024-01-30;13:00;("2024-01-30 11:00","2024-01-30 13:00");2;;
341;2024-01-30;12:45;2024-01-30;13:45;("2024-01-30 12:45","2024-01-30 13:45");4;;
342;2024-01-30;14:00;2024-01-30;15:30;("2024-01-30 14:00","2024-01-30 15:30");6;;
343;2024-01-30;15:30;2024-01-30;21:30;("2024-01-30 15:30","2024-01-30 21:30");6;;
344;2024-01-30;15:30;2024-01-30;16:30;("2024-01-30 15:30","2024-01-30 16:30");4;;
345;2024-01-30;15:30;2024-01-30;17:30;("2024-01-30 15:30","2024-01-30 17:30");5;Wöchentlich am Dienstag;
346;2024-01-30;17:00;2024-01-30;19:00;("2024-01-30 17:00","2024-01-30 19:00");2;;
347;2024-01-30;17:00;2024-01-30;17:45;("2024-01-30 17:00","2024-01-30 17:45");3;;
348;2024-01-30;18:00;2024-01-30;20:00;("2024-01-30 18:00","2024-01-30 20:00");3;;
349;2024-01-30;18:30;2024-01-30;22:00;("2024-01-30 18:30","2024-01-30 22:00");5;;
350;2024-01-30;19:00;2024-01-30;21:15;("2024-01-30 19:00","2024-01-30 21:15");2;Wöchentlich am Dienstag;
351;2024-01-31;8:30;2024-01-31;11:00;("2024-01-31 8:30","2024-01-31 11:00");3;;
352;2024-01-31;9:00;2024-01-31;11:00;("2024-01-31 9:00","2024-01-31 11:00");4;Alle 2 Wochen am Mittwoch;
353;2024-01-31;9:00;2024-01-31;18:00;("2024-01-31 9:00","2024-01-31 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
354;2024-01-31;9:30;2024-01-31;10:30;("2024-01-31 9:30","2024-01-31 10:30");2;;
355;2024-01-31;10:00;2024-01-31;11:00;("2024-01-31 10:00","2024-01-31 11:00");6;;
356;2024-01-31;10:30;2024-01-31;12:30;("2024-01-31 10:30","2024-01-31 12:30");2;Alle 7 Tage bis 28. Mai, 2024;2024-05-28
357;2024-01-31;10:30;2024-01-31;13:30;("2024-01-31 10:30","2024-01-31 13:30");5;;
358;2024-01-31;11:00;2024-01-31;14:00;("2024-01-31 11:00","2024-01-31 14:00");6;;
359;2024-01-31;11:00;2024-01-31;13:00;("2024-01-31 11:00","2024-01-31 13:00");4;;
360;2024-01-31;13:00;2024-01-31;14:00;("2024-01-31 13:00","2024-01-31 14:00");2;Wöchentlich am Mittwoch;
361;2024-01-31;14:00;2024-01-31;15:00;("2024-01-31 14:00","2024-01-31 15:00");6;;
362;2024-01-31;14:00;2024-01-31;15:00;("2024-01-31 14:00","2024-01-31 15:00");3;;
363;2024-01-31;15:00;2024-01-31;16:00;("2024-01-31 15:00","2024-01-31 16:00");4;;
364;2024-01-31;15:30;2024-01-31;16:30;("2024-01-31 15:30","2024-01-31 16:30");6;;
365;2024-01-31;17:00;2024-01-31;19:00;("2024-01-31 17:00","2024-01-31 19:00");2;Wöchentlich am Mittwoch;
366;2024-01-31;18:00;2024-01-31;21:00;("2024-01-31 18:00","2024-01-31 21:00");6;;
367;2024-01-31;18:30;2024-01-31;22:00;("2024-01-31 18:30","2024-01-31 22:00");4;;
368;2024-01-31;19:30;2024-01-31;22:30;("2024-01-31 19:30","2024-01-31 22:30");5;Wöchentlich am Mittwoch und Freitag bis 13. Februar, 2024;2024-02-13
369;2024-01-31;19:30;2024-01-31;21:30;("2024-01-31 19:30","2024-01-31 21:30");1;Alle 2 Wochen am Mittwoch;
370;2024-01-31;20:00;2024-01-31;22:00;("2024-01-31 20:00","2024-01-31 22:00");3;Wöchentlich am Mittwoch;
371;2024-02-01;8:30;2024-02-01;9:30;("2024-02-01 8:30","2024-02-01 9:30");4;;
372;2024-02-01;9:00;2024-02-01;11:30;("2024-02-01 9:00","2024-02-01 11:30");2;Wöchentlich am Donnerstag bis 21. Februar, 2024;2024-02-21
373;2024-02-01;9:00;2024-02-01;18:00;("2024-02-01 9:00","2024-02-01 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
374;2024-02-01;9:30;2024-02-01;11:00;("2024-02-01 9:30","2024-02-01 11:00");5;;
375;2024-02-01;10:00;2024-02-01;12:00;("2024-02-01 10:00","2024-02-01 12:00");4;;
376;2024-02-01;10:30;2024-02-01;13:00;("2024-02-01 10:30","2024-02-01 13:00");6;;
377;2024-02-01;11:00;2024-02-01;12:00;("2024-02-01 11:00","2024-02-01 12:00");5;;
378;2024-02-01;14:00;2024-02-01;15:30;("2024-02-01 14:00","2024-02-01 15:30");6;;
379;2024-02-01;15:15;2024-02-01;17:15;("2024-02-01 15:15","2024-02-01 17:15");3;Wöchentlich am Donnerstag;
380;2024-02-01;16:00;2024-02-01;18:00;("2024-02-01 16:00","2024-02-01 18:00");5;;
381;2024-02-01;16:30;2024-02-01;17:30;("2024-02-01 16:30","2024-02-01 17:30");4;;
382;2024-02-01;17:00;2024-02-01;18:30;("2024-02-01 17:00","2024-02-01 18:30");2;;
383;2024-02-01;17:30;2024-02-01;19:00;("2024-02-01 17:30","2024-02-01 19:00");6;;
384;2024-02-01;18:00;2024-02-01;20:30;("2024-02-01 18:00","2024-02-01 20:30");3;;
385;2024-02-01;18:00;2024-02-01;20:00;("2024-02-01 18:00","2024-02-01 20:00");5;Monatlich am 1. Donnerstag bis 19. Dezember, 2024;2024-12-19
386;2024-02-01;18:15;2024-02-01;19:15;("2024-02-01 18:15","2024-02-01 19:15");7;;
387;2024-02-01;18:30;2024-02-01;19:30;("2024-02-01 18:30","2024-02-01 19:30");1;;
388;2024-02-01;18:30;2024-02-01;19:30;("2024-02-01 18:30","2024-02-01 19:30");2;;
389;2024-02-01;18:30;2024-02-01;19:30;("2024-02-01 18:30","2024-02-01 19:30");4;;
390;2024-02-01;19:00;2024-02-01;21:00;("2024-02-01 19:00","2024-02-01 21:00");6;;
391;2024-02-01;19:30;2024-02-01;21:30;("2024-02-01 19:30","2024-02-01 21:30");2;;
392;2024-02-01;19:30;2024-02-01;22:00;("2024-02-01 19:30","2024-02-01 22:00");1;Wöchentlich am Donnerstag bis 6. März, 2024;2024-03-06
393;2024-02-01;19:30;2024-02-01;22:30;("2024-02-01 19:30","2024-02-01 22:30");7;Wöchentlich am Donnerstag 5 Mal;2024-02-29
394;2024-02-01;20:00;2024-02-01;22:00;("2024-02-01 20:00","2024-02-01 22:00");5;;
395;2024-02-02;9:00;2024-02-02;15:00;("2024-02-02 9:00","2024-02-02 15:00");5;;
396;2024-02-02;9:00;2024-02-02;18:00;("2024-02-02 9:00","2024-02-02 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
397;2024-02-02;9:30;2024-02-02;12:30;("2024-02-02 9:30","2024-02-02 12:30");3;;
398;2024-02-02;10:00;2024-02-02;12:30;("2024-02-02 10:00","2024-02-02 12:30");6;;
399;2024-02-02;13:00;2024-02-02;15:00;("2024-02-02 13:00","2024-02-02 15:00");2;;
400;2024-02-02;13:00;2024-02-02;15:00;("2024-02-02 13:00","2024-02-02 15:00");6;;
401;2024-02-02;13:30;2024-02-02;14:15;("2024-02-02 13:30","2024-02-02 14:15");4;;
402;2024-02-02;14:15;2024-02-02;15:15;("2024-02-02 14:15","2024-02-02 15:15");4;;
403;2024-02-02;16:30;2024-02-02;17:30;("2024-02-02 16:30","2024-02-02 17:30");4;;
404;2024-02-02;18:00;2024-02-02;20:30;("2024-02-02 18:00","2024-02-02 20:30");2;Alle 2 Wochen am Freitag;
405;2024-02-02;19:30;2024-02-02;22:30;("2024-02-02 19:30","2024-02-02 22:30");5;Wöchentlich am Mittwoch und Freitag bis 13. Februar, 2024;2024-02-13
406;2024-02-03;9:30;2024-02-03;12:30;("2024-02-03 9:30","2024-02-03 12:30");1;;
407;2024-02-03;10:00;2024-02-03;13:00;("2024-02-03 10:00","2024-02-03 13:00");3;;
408;2024-02-03;15:00;2024-02-03;18:00;("2024-02-03 15:00","2024-02-03 18:00");5;;
409;2024-02-04;11:00;2024-02-04;17:00;("2024-02-04 11:00","2024-02-04 17:00");1;;
410;2024-02-04;13:00;2024-02-04;17:00;("2024-02-04 13:00","2024-02-04 17:00");5;Monatlich am 1. Sonntag;
411;2024-02-04;18:00;2024-02-04;20:00;("2024-02-04 18:00","2024-02-04 20:00");3;Wöchentlich am Sonntag bis 24. Februar, 2024;2024-02-24
412;2024-02-05;8:30;2024-02-05;11:50;("2024-02-05 8:30","2024-02-05 11:50");3;;
413;2024-02-05;9:00;2024-02-05;13:00;("2024-02-05 9:00","2024-02-05 13:00");6;;
414;2024-02-05;9:00;2024-02-05;18:00;("2024-02-05 9:00","2024-02-05 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
415;2024-02-05;9:30;2024-02-05;10:30;("2024-02-05 9:30","2024-02-05 10:30");4;;
416;2024-02-05;10:00;2024-02-05;12:30;("2024-02-05 10:00","2024-02-05 12:30");2;;
417;2024-02-05;10:00;2024-02-05;11:00;("2024-02-05 10:00","2024-02-05 11:00");7;;
418;2024-02-05;10:30;2024-02-05;11:30;("2024-02-05 10:30","2024-02-05 11:30");4;;
419;2024-02-05;12:00;2024-02-05;12:15;("2024-02-05 12:00","2024-02-05 12:15");4;;
420;2024-02-05;13:00;2024-02-05;14:00;("2024-02-05 13:00","2024-02-05 14:00");4;;
421;2024-02-05;14:00;2024-02-05;15:30;("2024-02-05 14:00","2024-02-05 15:30");6;;
422;2024-02-05;14:00;2024-02-05;15:30;("2024-02-05 14:00","2024-02-05 15:30");2;;
423;2024-02-05;14:00;2024-02-05;16:00;("2024-02-05 14:00","2024-02-05 16:00");3;;
424;2024-02-05;14:00;2024-02-05;16:00;("2024-02-05 14:00","2024-02-05 16:00");4;;
425;2024-02-05;14:00;2024-02-05;16:00;("2024-02-05 14:00","2024-02-05 16:00");5;;
426;2024-02-05;15:30;2024-02-05;21:30;("2024-02-05 15:30","2024-02-05 21:30");6;;
427;2024-02-05;16:00;2024-02-05;17:00;("2024-02-05 16:00","2024-02-05 17:00");3;;
428;2024-02-05;17:00;2024-02-05;19:00;("2024-02-05 17:00","2024-02-05 19:00");2;;
429;2024-02-05;17:00;2024-02-05;19:00;("2024-02-05 17:00","2024-02-05 19:00");3;;
430;2024-02-05;17:00;2024-02-05;19:00;("2024-02-05 17:00","2024-02-05 19:00");5;;
431;2024-02-05;18:30;2024-02-05;22:30;("2024-02-05 18:30","2024-02-05 22:30");7;;
432;2024-02-05;19:00;2024-02-05;21:00;("2024-02-05 19:00","2024-02-05 21:00");2;Monatlich am 1. Montag;
433;2024-02-05;19:45;2024-02-05;22:00;("2024-02-05 19:45","2024-02-05 22:00");1;Monatlich am 1. Montag;
434;2024-02-06;9:00;2024-02-06;18:00;("2024-02-06 9:00","2024-02-06 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
435;2024-02-06;10:00;2024-02-06;11:30;("2024-02-06 10:00","2024-02-06 11:30");2;;
436;2024-02-06;10:00;2024-02-06;12:15;("2024-02-06 10:00","2024-02-06 12:15");4;Alle 14 Tage;
437;2024-02-06;10:15;2024-02-06;12:30;("2024-02-06 10:15","2024-02-06 12:30");3;;
438;2024-02-06;11:00;2024-02-06;13:00;("2024-02-06 11:00","2024-02-06 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
439;2024-02-06;11:30;2024-02-06;14:00;("2024-02-06 11:30","2024-02-06 14:00");2;;
440;2024-02-06;12:15;2024-02-06;13:00;("2024-02-06 12:15","2024-02-06 13:00");4;;
441;2024-02-06;13:00;2024-02-06;14:30;("2024-02-06 13:00","2024-02-06 14:30");6;;
442;2024-02-06;13:30;2024-02-06;17:30;("2024-02-06 13:30","2024-02-06 17:30");4;;
443;2024-02-06;14:00;2024-02-06;15:00;("2024-02-06 14:00","2024-02-06 15:00");2;;
444;2024-02-06;14:00;2024-02-06;18:00;("2024-02-06 14:00","2024-02-06 18:00");3;;
445;2024-02-06;15:00;2024-02-06;18:00;("2024-02-06 15:00","2024-02-06 18:00");2;;
446;2024-02-06;15:30;2024-02-06;21:30;("2024-02-06 15:30","2024-02-06 21:30");6;;
447;2024-02-06;15:30;2024-02-06;17:30;("2024-02-06 15:30","2024-02-06 17:30");5;Wöchentlich am Dienstag;
448;2024-02-06;18:00;2024-02-06;20:00;("2024-02-06 18:00","2024-02-06 20:00");5;;
449;2024-02-06;18:30;2024-02-06;21:00;("2024-02-06 18:30","2024-02-06 21:00");3;;
450;2024-02-06;19:00;2024-02-06;21:15;("2024-02-06 19:00","2024-02-06 21:15");2;Wöchentlich am Dienstag;
451;2024-02-07;8:30;2024-02-07;11:45;("2024-02-07 8:30","2024-02-07 11:45");3;;
452;2024-02-07;8:45;2024-02-07;11:00;("2024-02-07 8:45","2024-02-07 11:00");4;;
453;2024-02-07;9:00;2024-02-07;18:00;("2024-02-07 9:00","2024-02-07 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
454;2024-02-07;10:30;2024-02-07;12:30;("2024-02-07 10:30","2024-02-07 12:30");2;Alle 7 Tage bis 28. Mai, 2024;2024-05-28
455;2024-02-07;10:30;2024-02-07;13:30;("2024-02-07 10:30","2024-02-07 13:30");5;;
456;2024-02-07;11:00;2024-02-07;13:00;("2024-02-07 11:00","2024-02-07 13:00");6;;
457;2024-02-07;11:00;2024-02-07;12:30;("2024-02-07 11:00","2024-02-07 12:30");4;;
458;2024-02-07;11:45;2024-02-07;14:15;("2024-02-07 11:45","2024-02-07 14:15");3;;
459;2024-02-07;12:00;2024-02-07;12:45;("2024-02-07 12:00","2024-02-07 12:45");7;;
460;2024-02-07;13:00;2024-02-07;14:00;("2024-02-07 13:00","2024-02-07 14:00");2;Wöchentlich am Mittwoch;
461;2024-02-07;13:00;2024-02-07;15:00;("2024-02-07 13:00","2024-02-07 15:00");4;;
462;2024-02-07;14:00;2024-02-07;16:30;("2024-02-07 14:00","2024-02-07 16:30");2;;
463;2024-02-07;14:20;2024-02-07;17:00;("2024-02-07 14:20","2024-02-07 17:00");3;;
464;2024-02-07;14:30;2024-02-07;17:00;("2024-02-07 14:30","2024-02-07 17:00");6;;
465;2024-02-07;15:00;2024-02-07;17:00;("2024-02-07 15:00","2024-02-07 17:00");4;;
466;2024-02-07;17:00;2024-02-07;19:00;("2024-02-07 17:00","2024-02-07 19:00");2;Wöchentlich am Mittwoch;
467;2024-02-07;18:00;2024-02-07;20:00;("2024-02-07 18:00","2024-02-07 20:00");7;;
468;2024-02-07;19:00;2024-02-07;21:00;("2024-02-07 19:00","2024-02-07 21:00");2;Monatlich am 1. Mittwoch;
469;2024-02-07;19:00;2024-02-07;21:30;("2024-02-07 19:00","2024-02-07 21:30");1;;
470;2024-02-07;19:30;2024-02-07;21:30;("2024-02-07 19:30","2024-02-07 21:30");4;;
471;2024-02-07;19:30;2024-02-07;22:30;("2024-02-07 19:30","2024-02-07 22:30");5;Wöchentlich am Mittwoch und Freitag bis 13. Februar, 2024;2024-02-13
472;2024-02-07;20:00;2024-02-07;22:00;("2024-02-07 20:00","2024-02-07 22:00");3;Wöchentlich am Mittwoch;
